"Ano EmissÆo	Entrada/Sa¡da	Munic¡pio Destinat rio	CNAE (C)	Descri‡Æo do CNAE	CNAE (DivisÆo)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Cap¡tulo)	NCM (Posi‡Æo)	NCM (Subposi‡Æo)	CFOP	Descri‡Æo CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Cap¡tulo) Desc	NCM (Posi‡Æo) Desc	NCM (Subposi‡Æo) Desc"							
"2018	0 - entrada	ABAETETUBA	0151201	Cria‡Æo de bovinos para corte	01	015	01512	85365090	85	8536	85365	2202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	2	22	94.1	""""""M quinas, aparelhos e materiais el‚tricos, e suas partes"	" aparelhos de grava‡Æo ou de reprodu‡Æo de som, aparelhos de grava‡Æo ou de reprodu‡Æo de imagens e de som em televisÆo, e suas partes e acess¢rios.""""""	""""""Aparelhos para interrup‡Æo, seccionamento, prote‡Æo, deriva‡Æo, liga‡Æo ou conexÆo de circuitos el‚tricos (por exemplo, interruptores, comutadores, rel‚s, corta-circuitos, supressores de picos de tensÆo (eliminadores de onda), plugues (fichas*) e tomadas de corrente, suportes para lƒmpadas e outros conectores, caixas de jun‡Æo), para uma tensÆo nÆo superior a 1.000 V"	" conectores para fibras ¢pticas, feixes ou cabos de fibras ¢pticas.""""""	"					
"2018	0 - entrada	ABAETETUBA	0151201	Cria‡Æo de bovinos para corte	01	015	01512	90049020	90	9004	90049	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	300.0	""""""Instrumentos e aparelhos de ¢ptica, de fotografia, de cinematografia, de medida, de controle ou de precisÆo"	 instrumentos e aparelhos m‚dico-cir£rgicos	" suas partes e acess¢rios.""""""	""""""àculos para corre‡Æo, prote‡Æo ou outros fins, e artigos semelhantes.""""""	"					
"2018	0 - entrada	ABAETETUBA	0151201	Cria‡Æo de bovinos para corte	01	015	01512	90200090	90	9020	90200	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	136.0	""""""Instrumentos e aparelhos de ¢ptica, de fotografia, de cinematografia, de medida, de controle ou de precisÆo"	 instrumentos e aparelhos m‚dico-cir£rgicos	" suas partes e acess¢rios.""""""		"					
"2018	0 - entrada	ABAETETUBA	0151203	Cria‡Æo de bovinos, exceto para corte e leite	01	015	01512	01022990	01	0102	01022	1501	Entrada de mercadoria recebida com fim espec¡fico de exporta‡Æo	1	15	60000.0			"							
"2018	0 - entrada	ABAETETUBA	0151203	Cria‡Æo de bovinos, exceto para corte e leite	01	015	01512	87089990	87	8708	87089	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	164.0	""""""Ve¡culos autom¢veis, tratores, ciclos e outros ve¡culos terrestres, suas partes e acess¢rios.""""""	Partes e acess¢rios dos ve¡culos autom¢veis das posi‡äes 87.01 a 87.05.	- Outras partes e acess¢rios:"							
"2018	0 - entrada	ABAETETUBA	0155501	Cria‡Æo de frangos para corte	01	015	01555	84717012	84	8471	84717	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	152.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""M quinas autom ticas para processamento de dados e suas unidades"	" leitores magn‚ticos ou ¢pticos, m quinas para registrar dados em suporte sob forma codificada, e m quinas para processamento desses dados, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	"						
"2018	0 - entrada	ABAETETUBA	0155501	Cria‡Æo de frangos para corte	01	015	01555	84733041	84	8473	84733	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	310.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Partes e acess¢rios (exceto estojos, capas e semelhantes) reconhec¡veis como exclusiva ou principalmente destinados …s m quinas ou aparelhos das posi‡äes 84.70 a 84.72.""""""	"							
"2018	0 - entrada	ABAETETUBA	0155501	Cria‡Æo de frangos para corte	01	015	01555	85176233	85	8517	85176	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	165.0	""""""M quinas, aparelhos e materiais el‚tricos, e suas partes"	" aparelhos de grava‡Æo ou de reprodu‡Æo de som, aparelhos de grava‡Æo ou de reprodu‡Æo de imagens e de som em televisÆo, e suas partes e acess¢rios.""""""	""""""Aparelhos telef“nicos, incluindo os telefones para redes celulares e para outras redes sem fio"	" outros aparelhos para a transmissÆo ou recep‡Æo de voz, imagens ou outros dados, incluindo os aparelhos para comunica‡Æo em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de  rea estendida (alargada*) (WAN)), exceto os aparelhos das posi‡äes 84.43, 85.25, 85.27 ou 85.28.""""""	""""""- Outros aparelhos para a transmissÆo ou recep‡Æo de voz, imagens ou outros dados, incluindo os aparelhos para comunica‡Æo em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de  rea estendida (alargada*) (WAN)):"""""""					
"2018	0 - entrada	ABAETETUBA	0155501	Cria‡Æo de frangos para corte	01	015	01555	90328911	90	9032	90328	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	75.0	""""""Instrumentos e aparelhos de ¢ptica, de fotografia, de cinematografia, de medida, de controle ou de precisÆo"	 instrumentos e aparelhos m‚dico-cir£rgicos	" suas partes e acess¢rios.""""""	""""""Instrumentos e aparelhos para regula‡Æo ou controle, autom ticos.""""""	- Outros instrumentos e aparelhos:"					
"2018	0 - entrada	ABAETETUBA	0155504	Cria‡Æo de aves, exceto galin ceos	01	015	01555	17041000	17	1704	17041	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	68.28	A‡£cares e produtos de confeitaria.	Produtos de confeitaria sem cacau (incluindo o chocolate branco).	"							
"2018	0 - entrada	ABAETETUBA	0155504	Cria‡Æo de aves, exceto galin ceos	01	015	01555	17049020	17	1704	17049	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	422.14	A‡£cares e produtos de confeitaria.	Produtos de confeitaria sem cacau (incluindo o chocolate branco).	"							
"2018	0 - entrada	ABAETETUBA	0155504	Cria‡Æo de aves, exceto galin ceos	01	015	01555	19053200	19	1905	19053	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	74.0	""""""Prepara‡äes … base de cereais, farinhas, amidos, f‚culas ou leite"	" produtos de pastelaria.""""""	""""""Produtos de padaria, pastelaria ou da ind£stria de bolachas e biscoitos, mesmo adicionados de cacau"	" h¢stias, c psulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou f‚cula, em folhas, e produtos semelhantes.""""""	""""""- Bolachas e biscoitos, adicionados de edulcorantes"	" waffles e wafers:"""""""				
"2018	0 - entrada	ABAETETUBA	0155504	Cria‡Æo de aves, exceto galin ceos	01	015	01555	22089000	22	2208	22089	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	1223.2	""""""Bebidas, l¡quidos alco¢licos e vinagres.""""""	""""""µlcool et¡lico nÆo desnaturado, com um teor alco¢lico, em volume, inferior a 80 % vol"	" aguardentes, licores e outras bebidas espirituosas.""""""	"						
"2018	0 - entrada	ABAETETUBA	0155504	Cria‡Æo de aves, exceto galin ceos	01	015	01555	90261029	90	9026	90261	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	21.95	""""""Instrumentos e aparelhos de ¢ptica, de fotografia, de cinematografia, de medida, de controle ou de precisÆo"	 instrumentos e aparelhos m‚dico-cir£rgicos	" suas partes e acess¢rios.""""""	""""""Instrumentos e aparelhos para medida ou controle da vazÆo (do caudal), do n¡vel, da pressÆo ou de outras caracter¡sticas vari veis dos l¡quidos ou gases (por exemplo, medidores de vazÆo (caudal), indicadores de n¡vel, man“metros, contadores de calor), exceto os instrumentos e aparelhos das posi‡äes 90.14, 90.15, 90.28 ou 90.32.""""""	"					
"2018	0 - entrada	ABAETETUBA	0155504	Cria‡Æo de aves, exceto galin ceos	01	015	01555	96190000	96	9619	96190	1411	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros em opera‡Æo com mercadoria sujeita ao regime de substitui‡Æo tribut ria	1	14	207.5	Obras diversas.		"							
"2018	0 - entrada	ABAETETUBA	0220901	Extra‡Æo de madeira em florestas nativas	02	022	02209	84212300	84	8421	84212	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	19.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Centrifugadores, incluindo os secadores centr¡fugos"	" aparelhos para filtrar ou depurar l¡quidos ou gases.""""""	- Aparelhos para filtrar ou depurar l¡quidos:"						
"2018	0 - entrada	ABAETETUBA	0220999	Coleta de produtos nÆo-madeireiros nÆo especificados anteriormente em florestas nativas	02	022	02209	08109090	08	0810	08109	1101	Compra para industrializa‡Æo ou produ‡Æo rural	1	11	19796.88			"							
"2018	0 - entrada	ABAETETUBA	0220999	Coleta de produtos nÆo-madeireiros nÆo especificados anteriormente em florestas nativas	02	022	02209	08109090	08	0810	08109	2101	Compra para industrializa‡Æo ou produ‡Æo rural	2	21	372445.41			"							
"2018	0 - entrada	ABAETETUBA	0220999	Coleta de produtos nÆo-madeireiros nÆo especificados anteriormente em florestas nativas	02	022	02209	08109090	08	0810	08109	2122	Compra para industrializa‡Æo em que a mercadoria foi remetida pelo fornecedor ao industrializador sem transitar pelo estabelecimento adquirente	2	21	202492.09			"							
"2018	0 - entrada	ABAETETUBA	0311601	Pesca de peixes em  gua salgada	03	031	03116	03049900	03	0304	03049	1102	Compra para comercializa‡Æo	1	11	38528.34			"							
"2018	0 - entrada	ABAETETUBA	0311601	Pesca de peixes em  gua salgada	03	031	03116	03049900	03	0304	03049	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	142192.8			"							
"2018	0 - entrada	ABAETETUBA	0311601	Pesca de peixes em  gua salgada	03	031	03116	85365090	85	8536	85365	1949	Outra entrada de mercadoria ou presta‡Æo de servi‡o nÆo especificada	1	19	1.0	""""""M quinas, aparelhos e materiais el‚tricos, e suas partes"	" aparelhos de grava‡Æo ou de reprodu‡Æo de som, aparelhos de grava‡Æo ou de reprodu‡Æo de imagens e de som em televisÆo, e suas partes e acess¢rios.""""""	""""""Aparelhos para interrup‡Æo, seccionamento, prote‡Æo, deriva‡Æo, liga‡Æo ou conexÆo de circuitos el‚tricos (por exemplo, interruptores, comutadores, rel‚s, corta-circuitos, supressores de picos de tensÆo (eliminadores de onda), plugues (fichas*) e tomadas de corrente, suportes para lƒmpadas e outros conectores, caixas de jun‡Æo), para uma tensÆo nÆo superior a 1.000 V"	" conectores para fibras ¢pticas, feixes ou cabos de fibras ¢pticas.""""""	"					
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	03048990	03	0304	03048	1102	Compra para comercializa‡Æo	1	11	40729.5			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	07041000	07	0704	07041	1102	Compra para comercializa‡Æo	1	11	10.0			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	07049000	07	0704	07049	1102	Compra para comercializa‡Æo	1	11	18.0			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	07052900	07	0705	07052	1102	Compra para comercializa‡Æo	1	11	159.0			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	07070000	07	0707	07070	1102	Compra para comercializa‡Æo	1	11	114.16			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	07102900	07	0710	07102	1102	Compra para comercializa‡Æo	1	11	9224.68			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08011100	08	0801	08011	1102	Compra para comercializa‡Æo	1	11	1920.04			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08031000	08	0803	08031	1102	Compra para comercializa‡Æo	1	11	9114.82			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08043000	08	0804	08043	1102	Compra para comercializa‡Æo	1	11	1240.75			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08044000	08	0804	08044	1102	Compra para comercializa‡Æo	1	11	318.0			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08051000	08	0805	08051	1102	Compra para comercializa‡Æo	1	11	35146.14			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08072000	08	0807	08072	1102	Compra para comercializa‡Æo	1	11	7318.3			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08081000	08	0808	08081	1102	Compra para comercializa‡Æo	1	11	1186.7			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08093020	08	0809	08093	1102	Compra para comercializa‡Æo	1	11	40082.37			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08119000	08	0811	08119	1102	Compra para comercializa‡Æo	1	11	25592.72			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	08129000	08	0812	08129	1102	Compra para comercializa‡Æo	1	11	47.2			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	09109900	09	0910	09109	1102	Compra para comercializa‡Æo	1	11	65.0			"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	11062000	11	1106	11062	1102	Compra para comercializa‡Æo	1	11	140.0	Produtos da ind£stria de moagem"	 malte	 amidos e f‚culas	 inulina	" gl£ten de trigo.	""""""Farinhas, sˆmolas e p¢s, dos legumes de vagem, secos, da posi‡Æo 07.13, de sagu ou das ra¡zes ou tub‚rculos da posi‡Æo 07.14 e dos produtos do Cap¡tulo 8.""""""	"			
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	11081400	11	1108	11081	1102	Compra para comercializa‡Æo	1	11	2904.22	Produtos da ind£stria de moagem"	 malte	 amidos e f‚culas	 inulina	" gl£ten de trigo.	Amidos e f‚culas"	" inulina.	- Amidos e f‚culas:"		
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	20079922	20	2007	20079	1102	Compra para comercializa‡Æo	1	11	99.0	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Doces, geleias, marmelades, purˆs e pastas de fruta, obtidos por cozimento, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes.""""""	- Outros:"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	20089900	20	2008	20089	1101	Compra para industrializa‡Æo ou produ‡Æo rural	1	11	27304.0	""""""Prepara‡äes de produtos hort¡colas, fruta ou de outras partes de plantas.""""""	""""""Fruta e outras partes comest¡veis de plantas, preparadas ou conservadas de outro modo, mesmo com adi‡Æo de a‡£car ou de outros edulcorantes ou de  lcool, nÆo especificadas nem compreendidas noutras posi‡äes.""""""	""""""- Outras, incluindo as misturas, com exclusÆo das da subposi‡Æo 2008.19:"""""""							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	21069030	21	2106	21069	1102	Compra para comercializa‡Æo	1	11	111113.0	Prepara‡äes aliment¡cias diversas.	Prepara‡äes aliment¡cias nÆo especificadas nem compreendidas noutras posi‡äes.	"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	23032000	23	2303	23032	1102	Compra para comercializa‡Æo	1	11	8580.0	Res¡duos e desperd¡cios das ind£strias alimentares"	" alimentos preparados para animais.	""""""Res¡duos da fabrica‡Æo do amido e res¡duos semelhantes, polpas de beterraba, baga‡os de cana-de-a‡£car e outros desperd¡cios da ind£stria do a‡£car, borras e desperd¡cios da ind£stria da cerveja e das destilarias, mesmo em pellets.""""""	"						
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	44029000	44	4402	44029	1102	Compra para comercializa‡Æo	1	11	4990.0	""""""Madeira, carvÆo vegetal e obras de madeira.""""""	""""""CarvÆo vegetal (incluindo o carvÆo de cascas ou de caro‡os), mesmo aglomerado.""""""	"							
"2018	0 - entrada	ABAETETUBA	0322101	Cria‡Æo de peixes em  gua doce	03	032	03221	69109000	69	6910	69109	1102	Compra para comercializa‡Æo	1	11	40.0	Produtos cerƒmicos.	""""""Pias, lavat¢rios, colunas para lavat¢rios, banheiras, bid‚s, sanit rios, caixas de descarga (autoclismos*), mict¢rios e aparelhos fixos semelhantes para usos sanit rios, de cerƒmica.""""""	"							
"2018	0 - entrada	ABAETETUBA	0810006	Extra‡Æo de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	84195021	84	8419	84195	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	540.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Aparelhos, dispositivos ou equipamentos de laborat¢rio, mesmo aquecidos eletricamente (exceto os fornos e outros aparelhos da posi‡Æo 85.14), para tratamento de mat‚rias por meio de opera‡äes que impliquem mudan‡a de temperatura, tais como aquecimento, cozimento, torrefa‡Æo, destila‡Æo, retifica‡Æo, esteriliza‡Æo, pasteuriza‡Æo, estufagem, secagem, evapora‡Æo, vaporiza‡Æo, condensa‡Æo ou arrefecimento, exceto os de uso dom‚stico"	" aquecedores de  gua nÆo el‚tricos, de aquecimento instantƒneo ou de acumula‡Æo.""""""	"						
"2018	0 - entrada	ABAETETUBA	0810006	Extra‡Æo de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	84219999	84	8421	84219	1202	Devolu‡Æo de venda de mercadoria adquirida ou recebida de terceiros	1	12	51.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Centrifugadores, incluindo os secadores centr¡fugos"	" aparelhos para filtrar ou depurar l¡quidos ou gases.""""""	- Partes:"						
"2018	0 - entrada	ABAETETUBA	0810006	Extra‡Æo de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	84295900	84	8429	84295	1102	Compra para comercializa‡Æo	1	11	75000.0	""""""Reatores nucleares, caldeiras, m quinas, aparelhos e instrumentos mecƒnicos, e suas partes.""""""	""""""Bulldozers, angledozers, niveladores, raspo-transportadores (scrapers), p s mecƒnicas, escavadores, carregadoras e p s carregadoras, compactadores e rolos ou cilindros compressores, autopropulsados.""""""	""""""- P s mecƒnicas, escavadores, carregadoras e p s carregadoras:"""""""							
