Ano Emissão	Entrada/Saída	Município Destinatário	CNAE (C)	Descrição do CNAE	CNAE (Divisão)	CNAE (Grupo)	CNAE (Classe)	NCM Produto	NCM (Capítulo)	NCM (Posição)	NCM (Subposição)	CFOP	Descrição CFOP	CFOP (1)	CFOP (2)	Total Bruto Produtos	NCM (Capítulo) Desc	NCM (Posição) Desc	NCM (Subposição) Desc
2018	0 - entrada	ABAETETUBA	0155504	Criação de aves, exceto galináceos	01	015	01555	17049020	17	1704	17049	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	422.14	Açúcares e produtos de confeitaria.	Produtos de confeitaria sem cacau (incluindo o chocolate branco).	
2018	0 - entrada	ABAETETUBA	0155504	Criação de aves, exceto galináceos	01	015	01555	19053200	19	1905	19053	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	74.0	"""Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria."""	"""Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula, em folhas, e produtos semelhantes."""	"""- Bolachas e biscoitos, adicionados de edulcorantes; waffles e wafers:"""
2018	0 - entrada	ABAETETUBA	0155504	Criação de aves, exceto galináceos	01	015	01555	22089000	22	2208	22089	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	1223.2	"""Bebidas, líquidos alcoólicos e vinagres."""	"""Álcool etílico não desnaturado, com um teor alcoólico, em volume, inferior a 80 % vol; aguardentes, licores e outras bebidas espirituosas."""	
2018	0 - entrada	ABAETETUBA	0155504	Criação de aves, exceto galináceos	01	015	01555	90261029	90	9026	90261	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	21.95	"""Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios."""	"""Instrumentos e aparelhos para medida ou controle da vazão (do caudal), do nível, da pressão ou de outras características variáveis dos líquidos ou gases (por exemplo, medidores de vazão (caudal), indicadores de nível, manômetros, contadores de calor), exceto os instrumentos e aparelhos das posições 90.14, 90.15, 90.28 ou 90.32."""	
2018	0 - entrada	ABAETETUBA	0155504	Criação de aves, exceto galináceos	01	015	01555	96190000	96	9619	96190	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	207.5	Obras diversas.		
2018	0 - entrada	ABAETETUBA	0220901	Extração de madeira em florestas nativas	02	022	02209	84212300	84	8421	84212	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	19.0	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	"""Centrifugadores, incluindo os secadores centrífugos; aparelhos para filtrar ou depurar líquidos ou gases."""	- Aparelhos para filtrar ou depurar líquidos:
2018	0 - entrada	ABAETETUBA	0220999	Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas	02	022	02209	08109090	08	0810	08109	1101	Compra para industrialização ou produção rural	1	11	19796.88			
2018	0 - entrada	ABAETETUBA	0220999	Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas	02	022	02209	08109090	08	0810	08109	2101	Compra para industrialização ou produção rural	2	21	372445.41			
2018	0 - entrada	ABAETETUBA	0220999	Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas	02	022	02209	08109090	08	0810	08109	2122	Compra para industrialização em que a mercadoria foi remetida pelo fornecedor ao industrializador sem transitar pelo estabelecimento adquirente	2	21	202492.09			
2018	0 - entrada	ABAETETUBA	0311601	Pesca de peixes em água salgada	03	031	03116	03049900	03	0304	03049	1102	Compra para comercialização	1	11	38528.34			
2018	0 - entrada	ABAETETUBA	0311601	Pesca de peixes em água salgada	03	031	03116	03049900	03	0304	03049	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	142192.8			
2018	0 - entrada	ABAETETUBA	0311601	Pesca de peixes em água salgada	03	031	03116	85365090	85	8536	85365	1949	Outra entrada de mercadoria ou prestação de serviço não especificada	1	19	1.0	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Aparelhos para interrupção, seccionamento, proteção, derivação, ligação ou conexão de circuitos elétricos (por exemplo, interruptores, comutadores, relés, corta-circuitos, supressores de picos de tensão (eliminadores de onda), plugues (fichas*) e tomadas de corrente, suportes para lâmpadas e outros conectores, caixas de junção), para uma tensão não superior a 1.000 V; conectores para fibras ópticas, feixes ou cabos de fibras ópticas."""	
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	03048990	03	0304	03048	1102	Compra para comercialização	1	11	40729.5			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	07041000	07	0704	07041	1102	Compra para comercialização	1	11	10.0			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	07049000	07	0704	07049	1102	Compra para comercialização	1	11	18.0			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	07052900	07	0705	07052	1102	Compra para comercialização	1	11	159.0			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	07070000	07	0707	07070	1102	Compra para comercialização	1	11	114.16			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	07102900	07	0710	07102	1102	Compra para comercialização	1	11	9224.68			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08011100	08	0801	08011	1102	Compra para comercialização	1	11	1920.04			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08031000	08	0803	08031	1102	Compra para comercialização	1	11	9114.82			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08043000	08	0804	08043	1102	Compra para comercialização	1	11	1240.75			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08044000	08	0804	08044	1102	Compra para comercialização	1	11	318.0			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08051000	08	0805	08051	1102	Compra para comercialização	1	11	35146.14			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08072000	08	0807	08072	1102	Compra para comercialização	1	11	7318.3			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08081000	08	0808	08081	1102	Compra para comercialização	1	11	1186.7			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08093020	08	0809	08093	1102	Compra para comercialização	1	11	40082.37			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08119000	08	0811	08119	1102	Compra para comercialização	1	11	25592.72			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	08129000	08	0812	08129	1102	Compra para comercialização	1	11	47.2			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	09109900	09	0910	09109	1102	Compra para comercialização	1	11	65.0			
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	11062000	11	1106	11062	1102	Compra para comercialização	1	11	140.0	Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo.	"""Farinhas, sêmolas e pós, dos legumes de vagem, secos, da posição 07.13, de sagu ou das raízes ou tubérculos da posição 07.14 e dos produtos do Capítulo 8."""	
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	11081400	11	1108	11081	1102	Compra para comercialização	1	11	2904.22	Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo.	Amidos e féculas; inulina.	- Amidos e féculas:
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	20079922	20	2007	20079	1102	Compra para comercialização	1	11	99.0	"""Preparações de produtos hortícolas, fruta ou de outras partes de plantas."""	"""Doces, geleias, marmelades, purês e pastas de fruta, obtidos por cozimento, mesmo com adição de açúcar ou de outros edulcorantes."""	- Outros:
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	20089900	20	2008	20089	1101	Compra para industrialização ou produção rural	1	11	27304.0	"""Preparações de produtos hortícolas, fruta ou de outras partes de plantas."""	"""Fruta e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, mesmo com adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições."""	"""- Outras, incluindo as misturas, com exclusão das da subposição 2008.19:"""
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	21069030	21	2106	21069	1102	Compra para comercialização	1	11	111113.0	Preparações alimentícias diversas.	Preparações alimentícias não especificadas nem compreendidas noutras posições.	
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	23032000	23	2303	23032	1102	Compra para comercialização	1	11	8580.0	Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais.	"""Resíduos da fabricação do amido e resíduos semelhantes, polpas de beterraba, bagaços de cana-de-açúcar e outros desperdícios da indústria do açúcar, borras e desperdícios da indústria da cerveja e das destilarias, mesmo em pellets."""	
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	44029000	44	4402	44029	1102	Compra para comercialização	1	11	4990.0	"""Madeira, carvão vegetal e obras de madeira."""	"""Carvão vegetal (incluindo o carvão de cascas ou de caroços), mesmo aglomerado."""	
2018	0 - entrada	ABAETETUBA	0322101	Criação de peixes em água doce	03	032	03221	69109000	69	6910	69109	1102	Compra para comercialização	1	11	40.0	Produtos cerâmicos.	"""Pias, lavatórios, colunas para lavatórios, banheiras, bidés, sanitários, caixas de descarga (autoclismos*), mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica."""	
2018	0 - entrada	ABAETETUBA	0810006	Extração de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	84195021	84	8419	84195	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	540.0	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	"""Aparelhos, dispositivos ou equipamentos de laboratório, mesmo aquecidos eletricamente (exceto os fornos e outros aparelhos da posição 85.14), para tratamento de matérias por meio de operações que impliquem mudança de temperatura, tais como aquecimento, cozimento, torrefação, destilação, retificação, esterilização, pasteurização, estufagem, secagem, evaporação, vaporização, condensação ou arrefecimento, exceto os de uso doméstico; aquecedores de água não elétricos, de aquecimento instantâneo ou de acumulação."""	
2018	0 - entrada	ABAETETUBA	0810006	Extração de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	84219999	84	8421	84219	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	51.0	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	"""Centrifugadores, incluindo os secadores centrífugos; aparelhos para filtrar ou depurar líquidos ou gases."""	- Partes:
2018	0 - entrada	ABAETETUBA	0810006	Extração de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	84295900	84	8429	84295	1102	Compra para comercialização	1	11	75000.0	"""Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes."""	"""Bulldozers, angledozers, niveladores, raspo-transportadores (scrapers), pás mecânicas, escavadores, carregadoras e pás carregadoras, compactadores e rolos ou cilindros compressores, autopropulsados."""	"""- Pás mecânicas, escavadores, carregadoras e pás carregadoras:"""
2018	0 - entrada	ABAETETUBA	0810006	Extração de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	85111000	85	8511	85111	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	88.0	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha (faísca*) ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (por exemplo, dínamos e alternadores) e conjuntores-disjuntores utilizados com estes motores."""	
2018	0 - entrada	ABAETETUBA	0810006	Extração de areia, cascalho ou pedregulho e beneficiamento associado	08	081	08100	85123000	85	8512	85123	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	39.0	"""Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios."""	"""Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 85.39), limpadores de para-brisas, degeladores e desembaçadores elétricos, do tipo utilizado em ciclos ou automóveis."""	
2018	0 - entrada	ABAETETUBA	1031700	Fabricação de conservas de frutas	10	103	10317	08109090	08	0810	08109	2101	Compra para industrialização ou produção rural	2	21	35397.99			
2018	0 - entrada	ABAETETUBA	1031700	Fabricação de conservas de frutas	10	103	10317	09109900	09	0910	09109	1202	Devolução de venda de mercadoria adquirida ou recebida de terceiros	1	12	268.5			
2018	0 - entrada	ABAETETUBA	1031700	Fabricação de conservas de frutas	10	103	10317	15179010	15	1517	15179	1411	Devolução de venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária	1	14	173.94	Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentícias elaboradas; ceras de origem animal ou vegetal.	"""Margarina; misturas ou preparações alimentícias de gorduras ou de óleos animais ou vegetais ou de frações das diferentes gorduras ou óleos do presente Capítulo, exceto as gorduras e óleos alimentícios e respectivas frações da posição 15.16."""	
